Time (s);Acceleration x (m/s^2);Acceleration y (m/s^2);Acceleration z (m/s^2);Absolute acceleration (m/s^2)
1.518139606;-0.210689753;1.350329757;9.816226959;9.910907745
1.523174941;-0.124498487;1.331176162;9.873687744;9.963796441
1.528210275;-0.220266551;1.350329757;9.720458984;9.816273767
1.53324561;-0.114921682;1.292868972;9.787496567;9.873186224
1.538250426;-0.134075299;1.302445769;9.864110947;9.950629424
1.543285761;-0.134075299;1.331176162;9.864110947;9.954430718
1.548321095;-0.067037649;1.26413846;9.806650162;9.888019392
1.553325912;-0.162805721;1.350329757;9.816226959;9.910005442
1.558361246;-0.153228909;1.283292055;9.777919769;9.862962669
1.563396581;-0.047884032;1.283292055;9.758766174;9.842898385
1.568401398;-0.076614454;1.369483352;9.835380554;9.930562173
1.573436732;-0.172382519;1.379060149;9.701305389;9.800349427
1.578472066;-0.038307227;1.321599364;9.730035782;9.8194546
1.583476883;-0.162805721;1.359906554;9.672574997;9.769061296
1.588512218;-0.105344877;1.455674648;9.720458984;9.829415501
1.593547552;-0.086191259;1.417367458;9.720458984;9.823628775
1.598582886;-0.067037649;1.426944256;9.691728592;9.796441551
1.603587703;-0.057460841;1.379060149;9.682151794;9.780039469
1.608623038;-0.086191259;1.417367458;9.691728592;9.795200996
1.613658372;-0.114921682;1.379060149;9.634267807;9.733145949
1.618663189;-0.047884032;1.407790542;9.672574997;9.77460353
1.623698523;-0.134075299;1.426944256;9.672574997;9.778182508
1.628733858;-0.095768064;1.426944256;9.672574997;9.777732278
1.633738674;-0.038307227;1.407790542;9.672574997;9.774561306
1.638774009;-0.057460841;1.398213744;9.653421402;9.754324589
1.643809343;-0.02873042;1.379060149;9.710882187;9.808356905
1.648844678;-0.02873042;1.379060149;9.739612579;9.836802607
1.653849494;-0.057460841;1.340752959;9.777919769;9.869581311
1.658884829;-0.105344877;1.321599364;9.758766174;9.848413053
1.663920163;-0.143652096;1.235408068;9.806650162;9.885203914
1.668955497;-0.143652096;1.350329757;9.835380554;9.928682542
1.673960314;-0.162805721;1.22583127;9.749189377;9.827301843
1.678995649;-0.105344877;1.235408068;9.777919769;9.856218628
1.684030983;-0.105344877;1.312022567;9.777919769;9.866114523
1.6890358;-0.134075299;1.292868972;9.749189377;9.835455245
1.694071134;-0.095768064;1.273715258;9.816226959;9.898981452
1.699106469;-0.134075299;1.273715258;9.816226959;9.899426168
1.704141803;-0.019153614;1.388636947;9.758766174;9.857088651
1.70914662;-0.009576807;1.388636947;9.730035782;9.828631675
1.714181954;-0.02873042;1.426944256;9.758766174;9.862581436
1.719217289;-0.076614454;1.407790542;9.710882187;9.812694677
1.724252622;0.086191259;1.513135433;9.739612579;9.856828139
1.72925744;0.02873042;1.484405041;9.758766174;9.871058758
1.734292774;0;1.350329757;9.816226959;9.908668032
1.739328109;0.086191259;1.388636947;9.758766174;9.857446868
1.744332925;-0.038307227;1.350329757;9.682151794;9.775935826
1.74936826;-0.047884032;1.340752959;9.739612579;9.831579963
1.754403594;-0.038307227;1.388636947;9.643844604;9.743383333
1.759408411;-0.009576807;1.321599364;9.605537415;9.696033499
1.764443745;-0.009576807;1.331176162;9.672574997;9.763750753
1.76947908;-0.086191259;1.398213744;9.62469101;9.726104443
1.774514413;-0.057460841;1.312022567;9.672574997;9.761322248
1.779519231;-0.067037649;1.350329757;9.710882187;9.804545749
1.784554565;-0.067037649;1.436521053;9.806650162;9.911532383
1.7895899;-0.124498487;1.426944256;9.730035782;9.834900411
1.794594717;-0.143652096;1.350329757;9.777919769;9.871764857
1.799630051;-0.172382519;1.273715258;9.825803757;9.90951491
1.804665385;-0.268150598;1.331176162;9.873687744;9.96662653
1.809670202;-0.239420176;1.312022567;9.835380554;9.925393488
1.814705537;-0.287304193;1.244984865;9.844957352;9.927523169
1.819740871;-0.287304193;1.244984865;9.911994934;9.994006934
1.824745688;-0.268150598;1.331176162;9.883264542;9.976114109
1.829781022;-0.277727395;1.302445769;9.825803757;9.915640017
1.834816357;-0.229843363;1.273715258;9.844957352;9.92967088
1.839821173;-0.325611442;1.302445769;9.749189377;9.841193083
1.844856508;-0.287304193;1.283292055;9.662998199;9.752072416
1.849891842;-0.354341865;1.235408068;9.653421402;9.738600311
1.854896659;-0.287304193;1.273715258;9.605537415;9.693876587
1.859931993;-0.354341865;1.312022567;9.653421402;9.748615601
1.864967328;-0.344765037;1.388636947;9.691728592;9.796773887
1.870002662;-0.344765037;1.331176162;9.710882187;9.807758447
1.875007479;-0.277727395;1.302445769;9.643844604;9.735360098
1.880042813;-0.172382519;1.331176162;9.62469101;9.717840436
1.885078148;-0.143652096;1.321599364;9.500192642;9.592753569
1.890082965;-0.067037649;1.350329757;9.605537415;9.70021822
1.895118299;-0.076614454;1.388636947;9.615114212;9.715173887
1.900153633;-0.038307227;1.417367458;9.710882187;9.813848929
1.90515845;-0.02873042;1.455674648;9.634267807;9.743661031
1.910193785;0.095768064;1.426944256;9.701305389;9.806154582
1.915229119;-0.009576807;1.407790542;9.643844604;9.746060983
1.920233936;0.067037649;1.388636947;9.682151794;9.781455412
1.92526927;0.02873042;1.455674648;9.710882187;9.819421926
1.930304605;0;1.417367458;9.739612579;9.84220421
1.935309421;0.095768064;1.503558636;9.739612579;9.855450943
1.940344756;0.086191259;1.446097851;9.844957352;9.950970464
1.94538009;0.047884032;1.455674648;9.873687744;9.980530609
1.950384907;0.076614454;1.417367458;9.835380554;9.937278849
1.955420241;0.086191259;1.398213744;9.844957352;9.944124691
1.960455576;0.02873042;1.379060149;9.835380554;9.93163345
1.96549091;0.009576807;1.331176162;9.797073364;9.887101102
1.970495727;0.067037649;1.417367458;9.825803757;9.927731061
1.975531061;-0.095768064;1.168370485;9.806650162;9.876469435
1.980566396;-0.067037649;1.216254473;9.797073364;9.872508065
1.985571213;-0.114921682;1.168370485;9.701305389;9.772083854
1.990606547;-0.114921682;1.197100878;9.682151794;9.756552715
1.995641881;-0.162805721;1.22583127;9.730035782;9.808300787
2.000646698;-0.201112941;1.292868972;9.595960617;9.684751765
2.005682033;-0.172382519;1.292868972;9.595960617;9.684197751
2.010717367;-0.229843363;1.273715258;9.576807022;9.663871443
2.015722184;-0.162805721;1.331176162;9.576807022;9.670251724
2.020757518;-0.124498487;1.331176162;9.595960617;9.688652642
2.025792853;-0.105344877;1.273715258;9.662998199;9.747152523
2.030828187;-0.143652096;1.388636947;9.682151794;9.782280504
2.035833004;-0.143652096;1.426944256;9.62469101;9.730954879
2.040868338;-0.114921682;1.331176162;9.720458984;9.811858123
2.045903672;-0.02873042;1.436521053;9.768342972;9.873446338
2.050908489;-0.134075299;1.417367458;9.825803757;9.928410052
2.055943824;-0.134075299;1.522712231;9.749189377;9.868298852
2.060979158;-0.086191259;1.446097851;9.768342972;9.875178598
2.065983975;-0.114921682;1.407790542;9.768342972;9.869934428
2.071019309;-0.105344877;1.446097851;9.758766174;9.865891434
2.076054644;-0.095768064;1.446097851;9.892841339;9.998433891
2.08105946;-0.076614454;1.465251446;9.892841339;10.00105701
2.086094795;-0.105344877;1.417367458;9.921571732;10.02285457
2.091130129;-0.153228909;1.388636947;9.902418137;10.00048382
2.096134946;-0.114921682;1.379060149;9.844957352;9.941740247
2.10117028;-0.105344877;1.398213744;9.787496567;9.887425765
2.106205615;-0.210689753;1.359906554;9.844957352;9.940670061
2.111240949;-0.220266551;1.321599364;9.787496567;9.878776811
2.116245766;-0.201112941;1.302445769;9.749189377;9.837860789
2.1212811;-0.201112941;1.340752959;9.739612579;9.833520128
2.126316435;-0.134075299;1.292868972;9.749189377;9.835455245
2.131321252;-0.258573771;1.312022567;9.787496567;9.878428653
2.136356586;-0.201112941;1.216254473;9.730035782;9.807819211
2.14139192;-0.134075299;1.340752959;9.682151794;9.775462038
2.146396737;-0.210689753;1.369483352;9.615114212;9.71443751
2.151432072;-0.191536129;1.379060149;9.615114212;9.715395735
2.156467406;-0.162805721;1.446097851;9.58638382;9.696208508
2.161472223;-0.095768064;1.426944256;9.58638382;9.692476266
2.166507557;-0.095768064;1.465251446;9.643844604;9.754992162
2.171542892;-0.143652096;1.398213744;9.62469101;9.726783365
2.176578226;-0.076614454;1.417367458;9.672574997;9.776170383
2.181583043;-0.114921682;1.56101954;9.595960617;9.722779909
2.186618377;-0.086191259;1.407790542;9.653421402;9.755913484
2.191653712;-0.095768064;1.388636947;9.672574997;9.772215264
2.196658528;-0.019153614;1.436521053;9.701305389;9.807103846
2.201693863;-0.038307227;1.388636947;9.749189377;9.847663353
2.206729197;0;1.388636947;9.739612579;9.838107835
2.211734014;-0.067037649;1.340752959;9.816226959;9.907594272
2.216769348;-0.067037649;1.321599364;9.864110947;9.952477264
2.221804683;-0.038307227;1.379060149;9.911994934;10.00754305
2.2268095;-0.114921682;1.273715258;9.940725327;10.02265322
2.231844834;-0.134075299;1.273715258;9.940725327;10.02289114
2.236880168;-0.191536129;1.197100878;9.873687744;9.947836261
2.241884985;-0.248996973;1.18752408;9.758766174;9.833907167
