"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.366210183E0;7.948749661E-1;7.374141216E-1;9.797073364E0;9.856888571E0
1.371215003E0;6.895300746E-1;7.182605267E-1;9.787496567E0;9.838009908E0
1.376250341E0;8.236053586E-1;7.086837292E-1;9.739612579E0;9.800031205E0
1.381285679E0;8.044517636E-1;7.757213712E-1;9.873687744E0;9.936729641E0
1.386321016E0;8.906430602E-1;7.757213712E-1;9.749189377E0;9.820472606E0
1.391325836E0;9.289502501E-1;7.086837292E-1;9.758766174E0;9.828463687E0
1.396361173E0;9.385270476E-1;6.512228847E-1;9.730035782E0;9.796862793E0
1.401396510E0;9.864110947E-1;7.182605267E-1;9.816226959E0;9.891775207E0
1.406401331E0;9.576807022E-1;7.661445141E-1;9.816226959E0;9.892544741E0
1.411436669E0;9.864110947E-1;7.374141216E-1;9.931148529E0;1.000722227E1
1.416472006E0;9.385270476E-1;7.565677166E-1;9.902418137E0;9.975525684E0
1.421507343E0;1.034295082E0;9.576807022E-1;9.940725327E0;1.004016627E1
1.426512163E0;1.120486379E0;8.906430602E-1;9.979032516E0;1.008116188E1
1.431547501E0;1.034295082E0;8.810662031E-1;1.000776291E1;1.009957239E1
1.436582838E0;1.072602391E0;8.236053586E-1;1.006522369E1;1.015566491E1
1.441587659E0;1.053448796E0;7.757213712E-1;1.005564690E1;1.014039114E1
1.446622996E0;1.091755986E0;7.948749661E-1;1.009395409E1;1.018389250E1
1.451658334E0;1.187524080E0;7.469909191E-1;1.009395409E1;1.019098219E1
1.456693671E0;1.177947283E0;7.469909191E-1;1.001733971E1;1.011398290E1
1.461698491E0;1.082179189E0;7.374141216E-1;9.959878922E0;1.004560001E1
1.466733828E0;1.005564690E0;6.991068721E-1;9.749189377E0;9.825813161E0
1.471769167E0;9.864110947E-1;7.469909191E-1;9.701305389E0;9.779894097E0
1.476773986E0;9.959878922E-1;7.182605267E-1;9.605537415E0;9.683709986E0
1.481809324E0;9.481038451E-1;8.140285611E-1;9.471462250E0;9.553540734E0
1.486844661E0;8.714894056E-1;7.757213712E-1;9.404424667E0;9.476520498E0
1.491879999E0;9.193734527E-1;7.852981687E-1;9.270348549E0;9.348866401E0
1.496884819E0;8.810662031E-1;7.948749661E-1;9.184157372E0;9.260499473E0
1.501920157E0;9.481038451E-1;8.331822157E-1;9.222464561E0;9.308434138E0
1.506955494E0;9.193734527E-1;7.757213712E-1;9.385271072E0;9.462045460E0
1.511960314E0;8.906430602E-1;8.140285611E-1;9.557653427E0;9.633515796E0
1.516995651E0;8.523358107E-1;8.236053586E-1;9.653421402E0;9.725911108E0
1.522030989E0;8.714894056E-1;8.810662031E-1;9.787496567E0;9.865640399E0
1.527035810E0;7.948749661E-1;8.236053586E-1;9.854534149E0;9.920786022E0
1.532071147E0;7.278373241E-1;8.331822157E-1;9.854534149E0;9.916440040E0
1.537106484E0;6.320692301E-1;9.002198577E-1;9.806650162E0;9.868145454E0
1.542141822E0;7.182605267E-1;9.289502501E-1;9.825803757E0;9.895719591E0
1.547146642E0;8.044517636E-1;9.289502501E-1;9.911994934E0;9.987879394E0
1.552181979E0;8.331822157E-1;8.331822157E-1;1.004607010E1;1.011493498E1
1.557217316E0;8.427590132E-1;7.086837292E-1;1.006522369E1;1.012527547E1
1.562222137E0;7.661445141E-1;6.320692301E-1;1.009395409E1;1.014270171E1
1.567257475E0;8.523358107E-1;6.607996821E-1;1.003649330E1;1.009427216E1
1.572292812E0;9.097966552E-1;6.129156351E-1;9.940725327E0;1.000107072E1
1.577297632E0;8.906430602E-1;6.512228847E-1;9.854534149E0;9.916107079E0
1.582332969E0;8.523358107E-1;6.416460276E-1;9.730035782E0;9.788349313E0
1.587368307E0;8.331822157E-1;4.692635238E-1;9.691728592E0;9.738788629E0
1.592403645E0;9.002198577E-1;5.267243981E-1;9.500192642E0;9.557274435E0
1.597408465E0;9.768342972E-1;5.363011956E-1;9.375694275E0;9.441687739E0
1.602443802E0;9.959878922E-1;5.841852427E-1;9.212887764E0;9.284964471E0
1.607479140E0;1.053448796E0;5.937620401E-1;9.088389397E0;9.168485674E0
1.612483960E0;1.053448796E0;6.895300746E-1;9.059659004E0;9.146727686E0
1.617519298E0;9.576807022E-1;7.852981687E-1;9.078812599E0;9.162897127E0
