"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1.209061656E2;-8.906430602E-1;1.742978811E0;9.318233490E0
1.209112009E2;-9.385270476E-1;1.762132406E0;9.318233490E0
1.209162057E2;-9.385270476E-1;1.838746905E0;9.318233490E0
1.209212411E2;-1.034295082E0;1.924938202E0;9.461885452E0
1.209262764E2;-1.015141487E0;1.848323703E0;9.567230225E0
1.209312812E2;-9.481038451E-1;1.829170108E0;9.710882187E0
1.209363166E2;-1.024718285E0;1.829170108E0;9.816226959E0
1.209413519E2;-1.034295082E0;1.810016513E0;9.931148529E0
1.209463872E2;-9.959878922E-1;1.762132406E0;9.988609314E0
1.209513921E2;-9.481038451E-1;1.800439715E0;9.911994934E0
1.209564274E2;-8.810662031E-1;1.752555609E0;9.931148529E0
1.209614627E2;-9.481038451E-1;1.781286120E0;9.873687744E0
1.209664675E2;-1.034295082E0;1.704671621E0;9.825803757E0
1.209715029E2;-9.959878922E-1;1.810016513E0;9.567230225E0
1.209765382E2;-9.672574997E-1;1.781286120E0;9.471462250E0
1.209815736E2;-9.959878922E-1;1.762132406E0;9.423578262E0
1.209865784E2;-9.672574997E-1;1.714248419E0;9.337387085E0
1.209916137E2;-1.024718285E0;1.723825216E0;9.308655739E0
1.209966490E2;-1.063025594E0;1.781286120E0;9.375694275E0
1.210016539E2;-9.289502501E-1;1.800439715E0;9.471462250E0
1.210066892E2;-9.672574997E-1;1.781286120E0;9.461885452E0
1.210117245E2;-1.024718285E0;1.924938202E0;9.500192642E0
1.210167294E2;-1.034295082E0;1.915361404E0;9.595960617E0
1.210217647E2;-1.110909581E0;1.915361404E0;9.653421402E0
1.210268000E2;-1.082179189E0;1.934514999E0;9.691728592E0
1.210318354E2;-1.082179189E0;1.810016513E0;9.643844604E0
1.210368402E2;-1.120486379E0;1.867477298E0;9.682151794E0
1.210418755E2;-1.149216771E0;1.762132406E0;9.749189377E0
1.210469108E2;-1.130063176E0;1.762132406E0;9.768342972E0
1.210519157E2;-1.015141487E0;1.810016513E0;9.710882187E0
1.210569510E2;-1.139639974E0;1.656787634E0;9.605537415E0
1.210619863E2;-1.091755986E0;1.675941229E0;9.519346237E0
1.210669912E2;-1.072602391E0;1.675941229E0;9.385271072E0
1.210720265E2;-1.072602391E0;1.762132406E0;9.404424667E0
1.210770618E2;-1.034295082E0;1.886630893E0;9.385271072E0
1.210820972E2;-1.091755986E0;1.810016513E0;9.423578262E0
1.210871020E2;-1.177947283E0;1.934514999E0;9.461885452E0
1.210921373E2;-1.149216771E0;1.915361404E0;9.567230225E0
1.210971726E2;-1.139639974E0;1.733402014E0;9.653421402E0
1.211021775E2;-1.139639974E0;1.790862918E0;9.653421402E0
1.211072128E2;-1.110909581E0;1.867477298E0;9.730035782E0
1.211122481E2;-1.110909581E0;1.790862918E0;9.720458984E0
1.211172530E2;-1.101332784E0;1.723825216E0;9.816226959E0
1.211222883E2;-1.120486379E0;1.819593310E0;9.844957352E0
1.211273236E2;-1.110909581E0;1.886630893E0;9.854534149E0
1.211323284E2;-1.110909581E0;1.867477298E0;9.701305389E0
1.211373638E2;-1.043871999E0;1.905784607E0;9.615114212E0
1.211423991E2;-1.034295082E0;1.762132406E0;9.509769440E0
1.211474345E2;-9.481038451E-1;1.733402014E0;9.528923035E0
1.211524393E2;-9.864110947E-1;1.675941229E0;9.471462250E0
1.211574746E2;-1.015141487E0;1.675941229E0;9.500192642E0
1.211625099E2;-8.906430602E-1;1.819593310E0;9.471462250E0
1.211675148E2;-8.140285611E-1;1.723825216E0;9.452308655E0
1.211725501E2;-8.427590132E-1;1.675941229E0;9.442731857E0
1.211775854E2;-9.097966552E-1;1.819593310E0;9.557653427E0
1.211825902E2;-8.714894056E-1;1.905784607E0;9.586383820E0
1.211876256E2;-9.481038451E-1;1.896207690E0;9.682151794E0
1.211926609E2;-8.810662031E-1;1.877054095E0;9.768342972E0
1.211976963E2;-9.385270476E-1;1.752555609E0;9.844957352E0
1.212027011E2;-1.053448796E0;1.742978811E0;1.000776291E1
1.212077364E2;-9.193734527E-1;1.819593310E0;1.005564690E1
1.212127717E2;-9.385270476E-1;1.742978811E0;1.007480049E1
1.212177766E2;-8.810662031E-1;1.771709204E0;9.911994934E0
1.212228119E2;-9.002198577E-1;1.752555609E0;9.844957352E0
1.212278472E2;-1.072602391E0;1.714248419E0;9.672574997E0
1.212328520E2;-1.024718285E0;1.714248419E0;9.643844604E0
1.212378874E2;-1.015141487E0;1.829170108E0;9.471462250E0
1.212429227E2;-9.959878922E-1;1.714248419E0;9.452308655E0
1.212479275E2;-1.053448796E0;1.675941229E0;9.490615845E0
1.212529629E2;-1.053448796E0;1.695094824E0;9.490615845E0
1.212579982E2;-1.120486379E0;1.685518026E0;9.452308655E0
1.212630335E2;-1.034295082E0;1.733402014E0;9.452308655E0
1.212680384E2;-1.101332784E0;1.628057122E0;9.500192642E0
1.212730737E2;-1.110909581E0;1.647210717E0;9.519346237E0
1.212781090E2;-1.139639974E0;1.781286120E0;9.500192642E0
1.212831139E2;-1.235408068E0;1.771709204E0;9.595960617E0
1.212881492E2;-1.120486379E0;1.819593310E0;9.672574997E0
1.212931845E2;-1.197100878E0;1.934514999E0;9.701305389E0
1.212981893E2;-1.206677675E0;1.877054095E0;9.749189377E0
1.213032247E2;-1.216254473E0;1.810016513E0;9.720458984E0
1.213082600E2;-1.149216771E0;1.800439715E0;9.806650162E0
1.213132953E2;-1.139639974E0;1.771709204E0;9.806650162E0
1.213183002E2;-1.139639974E0;1.685518026E0;9.950302124E0
1.213233355E2;-1.149216771E0;1.675941229E0;9.892841339E0
1.213283708E2;-1.091755986E0;1.723825216E0;9.730035782E0
1.213333757E2;-1.015141487E0;1.800439715E0;9.730035782E0
1.213384110E2;-1.101332784E0;1.675941229E0;9.739612579E0
1.213434463E2;-1.101332784E0;1.618480325E0;9.806650162E0
1.213484511E2;-1.034295082E0;1.637633920E0;9.691728592E0
1.213534865E2;-1.005564690E0;1.762132406E0;9.653421402E0
1.213585218E2;-9.576807022E-1;1.742978811E0;9.576807022E0
1.213635572E2;-1.149216771E0;1.695094824E0;9.519346237E0
1.213685620E2;-1.034295082E0;1.742978811E0;9.548076630E0
1.213735973E2;-1.005564690E0;1.733402014E0;9.528923035E0
1.213786326E2;-1.015141487E0;1.723825216E0;9.586383820E0
1.213836375E2;-9.864110947E-1;1.838746905E0;9.634267807E0
1.213886728E2;-1.005564690E0;1.819593310E0;9.749189377E0
1.213937081E2;-1.034295082E0;1.752555609E0;9.854534149E0
1.213987435E2;-1.072602391E0;1.675941229E0;9.758766174E0
1.214037483E2;-1.024718285E0;1.704671621E0;9.864110947E0
1.214087836E2;-1.091755986E0;1.723825216E0;9.959878922E0
1.214138190E2;-1.015141487E0;1.647210717E0;9.892841339E0
1.214188238E2;-1.130063176E0;1.580173135E0;9.902418137E0
1.214238591E2;-1.005564690E0;1.599326730E0;9.806650162E0
1.214288944E2;-1.034295082E0;1.608903527E0;9.662998199E0
1.214339298E2;-1.043871999E0;1.675941229E0;9.567230225E0
1.214389346E2;-9.768342972E-1;1.666364431E0;9.509769440E0
1.214439699E2;-9.576807022E-1;1.752555609E0;9.538499832E0
1.214490053E2;-1.072602391E0;1.618480325E0;9.423578262E0
1.214540101E2;-1.101332784E0;1.599326730E0;9.528923035E0
1.214590454E2;-1.082179189E0;1.675941229E0;9.500192642E0
1.214640808E2;-1.091755986E0;1.695094824E0;9.615114212E0
1.214690856E2;-1.053448796E0;1.666364431E0;9.758766174E0
1.214741209E2;-1.110909581E0;1.618480325E0;9.710882187E0
1.214791562E2;-1.072602391E0;1.675941229E0;9.787496567E0
1.214841611E2;-1.091755986E0;1.618480325E0;9.787496567E0
1.214891964E2;-1.082179189E0;1.580173135E0;9.730035782E0
1.214942317E2;-1.110909581E0;1.685518026E0;9.720458984E0
1.214992671E2;-1.149216771E0;1.647210717E0;9.605537415E0
1.215042719E2;-1.149216771E0;1.618480325E0;9.672574997E0
1.215093072E2;-1.235408068E0;1.656787634E0;9.567230225E0
1.215143426E2;-1.149216771E0;1.656787634E0;9.490615845E0
1.215193474E2;-1.101332784E0;1.647210717E0;9.461885452E0
1.215243827E2;-1.206677675E0;1.666364431E0;9.423578262E0
1.215294180E2;-1.168370485E0;1.675941229E0;9.385271072E0
1.215344229E2;-1.197100878E0;1.762132406E0;9.433155060E0
1.215394582E2;-1.139639974E0;1.714248419E0;9.490615845E0
1.215444935E2;-1.130063176E0;1.714248419E0;9.557653427E0
1.215494984E2;-1.130063176E0;1.666364431E0;9.662998199E0
1.215545337E2;-1.120486379E0;1.819593310E0;9.710882187E0
1.215595690E2;-1.139639974E0;1.781286120E0;9.797073364E0
1.215646044E2;-1.110909581E0;1.685518026E0;9.864110947E0
1.215696092E2;-1.110909581E0;1.695094824E0;9.931148529E0
1.215746445E2;-1.063025594E0;1.580173135E0;9.883264542E0
1.215796799E2;-1.082179189E0;1.608903527E0;9.892841339E0
1.215846847E2;-9.959878922E-1;1.666364431E0;9.643844604E0
1.215897200E2;-1.110909581E0;1.647210717E0;9.567230225E0
1.215947553E2;-1.024718285E0;1.685518026E0;9.538499832E0
1.215997602E2;-1.072602391E0;1.685518026E0;9.346963882E0
1.216047955E2;-1.072602391E0;1.800439715E0;9.385271072E0
1.216098308E2;-1.139639974E0;1.714248419E0;9.299078941E0
1.216148662E2;-1.168370485E0;1.723825216E0;9.461885452E0
1.216198710E2;-1.187524080E0;1.771709204E0;9.605537415E0
1.216249063E2;-1.139639974E0;1.695094824E0;9.528923035E0
1.216299417E2;-1.110909581E0;1.628057122E0;9.662998199E0
1.216349465E2;-1.216254473E0;1.666364431E0;9.758766174E0
1.216399818E2;-1.187524080E0;1.714248419E0;9.758766174E0
1.216450171E2;-1.149216771E0;1.695094824E0;9.787496567E0
1.216500220E2;-1.149216771E0;1.675941229E0;9.682151794E0
1.216550573E2;-1.120486379E0;1.704671621E0;9.653421402E0
1.216600926E2;-1.120486379E0;1.666364431E0;9.576807022E0
1.216651280E2;-1.063025594E0;1.675941229E0;9.500192642E0
1.216701328E2;-1.110909581E0;1.551442742E0;9.461885452E0
1.216751681E2;-1.091755986E0;1.541865945E0;9.423578262E0
1.216802035E2;-1.053448796E0;1.580173135E0;9.318233490E0
1.216852083E2;-1.034295082E0;1.628057122E0;9.279925346E0
1.216902436E2;-1.082179189E0;1.695094824E0;9.270348549E0
1.216952789E2;-1.110909581E0;1.714248419E0;9.356540680E0
1.217003143E2;-1.101332784E0;1.762132406E0;9.337387085E0
1.217053191E2;-1.120486379E0;1.857900500E0;9.366117477E0
1.217103544E2;-1.168370485E0;1.742978811E0;9.528923035E0
1.217153898E2;-1.206677675E0;1.742978811E0;9.758766174E0
1.217203946E2;-1.216254473E0;1.675941229E0;9.931148529E0
1.217254299E2;-1.273715258E0;1.685518026E0;1.003649330E1
1.217304653E2;-1.130063176E0;1.647210717E0;9.940725327E0
1.217355006E2;-1.149216771E0;1.637633920E0;9.854534149E0
1.217405054E2;-1.216254473E0;1.580173135E0;9.844957352E0
1.217455408E2;-1.206677675E0;1.599326730E0;9.768342972E0
1.217505761E2;-1.177947283E0;1.647210717E0;9.548076630E0
1.217555809E2;-1.216254473E0;1.628057122E0;9.471462250E0
1.217606162E2;-1.197100878E0;1.484405041E0;9.289502144E0
1.217656516E2;-1.197100878E0;1.541865945E0;9.241618156E0
1.217706869E2;-1.206677675E0;1.580173135E0;9.356540680E0
1.217756917E2;-1.177947283E0;1.618480325E0;9.385271072E0
1.217807271E2;-1.197100878E0;1.570596337E0;9.461885452E0
1.217857624E2;-1.321599364E0;1.666364431E0;9.433155060E0
1.217907672E2;-1.244984865E0;1.695094824E0;9.519346237E0
1.217958026E2;-1.302445769E0;1.800439715E0;9.509769440E0
1.218008379E2;-1.350329757E0;1.733402014E0;9.605537415E0
1.218058427E2;-1.388636947E0;1.838746905E0;9.806650162E0
1.218108780E2;-1.407790542E0;1.819593310E0;9.864110947E0
1.218159134E2;-1.340752959E0;1.810016513E0;1.001733971E1
1.218209487E2;-1.283292055E0;1.762132406E0;9.988609314E0
1.218259535E2;-1.379060149E0;1.723825216E0;1.012268448E1
1.218309889E2;-1.369483352E0;1.742978811E0;1.022802925E1
1.218360242E2;-1.292868972E0;1.685518026E0;1.010353088E1
1.218410290E2;-1.283292055E0;1.656787634E0;9.988609314E0
1.218460644E2;-1.244984865E0;1.666364431E0;9.797073364E0
1.218510997E2;-1.359906554E0;1.647210717E0;9.720458984E0
1.218561045E2;-1.273715258E0;1.637633920E0;9.538499832E0
1.218611398E2;-1.254561663E0;1.656787634E0;9.327810287E0
1.218661752E2;-1.340752959E0;1.656787634E0;9.203310966E0
1.218712105E2;-1.312022567E0;1.589749932E0;9.136273384E0
1.218762153E2;-1.359906554E0;1.647210717E0;9.203310966E0
1.218812507E2;-1.292868972E0;1.589749932E0;9.193734169E0
1.218862860E2;-1.388636947E0;1.628057122E0;9.270348549E0
1.218912908E2;-1.407790542E0;1.848323703E0;9.356540680E0
1.218963262E2;-1.465251446E0;1.915361404E0;9.548076630E0
1.219013615E2;-1.407790542E0;1.867477298E0;9.682151794E0
1.219063663E2;-1.417367458E0;1.819593310E0;9.873687744E0
1.219114016E2;-1.493981838E0;1.886630893E0;9.988609314E0
1.219164370E2;-1.503558636E0;1.810016513E0;1.014183807E1
1.219214418E2;-1.398213744E0;1.695094824E0;1.016099167E1
1.219264771E2;-1.369483352E0;1.551442742E0;1.016099167E1
1.219315125E2;-1.292868972E0;1.513135433E0;1.016099167E1
1.219365478E2;-1.244984865E0;1.541865945E0;9.979032516E0
1.219415526E2;-1.139639974E0;1.589749932E0;9.883264542E0
1.219465880E2;-1.158793569E0;1.618480325E0;9.787496567E0
1.219516233E2;-1.120486379E0;1.580173135E0;9.557653427E0
1.219566281E2;-1.053448796E0;1.608903527E0;9.318233490E0
1.219616634E2;-1.053448796E0;1.637633920E0;9.174580574E0
1.219666988E2;-1.206677675E0;1.618480325E0;9.251194954E0
1.219717036E2;-1.225831270E0;1.561019540E0;9.327810287E0
1.219767389E2;-1.369483352E0;1.762132406E0;9.461885452E0
1.219817743E2;-1.292868972E0;1.742978811E0;9.615114212E0
1.219868096E2;-1.292868972E0;1.695094824E0;9.662998199E0
1.219918144E2;-1.350329757E0;1.704671621E0;9.892841339E0
1.219968498E2;-1.484405041E0;1.666364431E0;9.940725327E0
1.220018851E2;-1.532289028E0;1.742978811E0;1.005564690E1
1.220068899E2;-1.369483352E0;1.781286120E0;9.864110947E0
1.220119253E2;-1.417367458E0;1.695094824E0;9.883264542E0
1.220169606E2;-1.417367458E0;1.656787634E0;9.864110947E0
1.220219654E2;-1.474828243E0;1.685518026E0;9.883264542E0
1.220270007E2;-1.379060149E0;1.723825216E0;9.758766174E0
1.220320361E2;-1.331176162E0;1.599326730E0;9.720458984E0
1.220370714E2;-1.388636947E0;1.561019540E0;9.643844604E0
1.220420762E2;-1.388636947E0;1.561019540E0;9.528923035E0
1.220471116E2;-1.417367458E0;1.656787634E0;9.442731857E0
1.220521469E2;-1.369483352E0;1.675941229E0;9.442731857E0
1.220571517E2;-1.369483352E0;1.541865945E0;9.423578262E0
1.220621871E2;-1.388636947E0;1.522712231E0;9.509769440E0
1.220672224E2;-1.388636947E0;1.618480325E0;9.500192642E0
1.220722272E2;-1.369483352E0;1.656787634E0;9.519346237E0
1.220772625E2;-1.455674648E0;1.580173135E0;9.662998199E0
1.220822979E2;-1.580173135E0;1.580173135E0;9.758766174E0
1.220873027E2;-1.503558636E0;1.599326730E0;9.691728592E0
1.220923380E2;-1.522712231E0;1.647210717E0;9.720458984E0
1.220973734E2;-1.589749932E0;1.675941229E0;9.701305389E0
1.221024087E2;-1.618480325E0;1.733402014E0;9.701305389E0
1.221074135E2;-1.656787634E0;1.608903527E0;9.643844604E0
1.221124489E2;-1.647210717E0;1.647210717E0;9.576807022E0
1.221174842E2;-1.599326730E0;1.589749932E0;9.557653427E0
1.221224890E2;-1.580173135E0;1.561019540E0;9.662998199E0
1.221275243E2;-1.561019540E0;1.570596337E0;9.624691010E0
1.221325597E2;-1.570596337E0;1.599326730E0;9.615114212E0
1.221375950E2;-1.599326730E0;1.541865945E0;9.548076630E0
1.221425998E2;-1.570596337E0;1.570596337E0;9.442731857E0
1.221476352E2;-1.589749932E0;1.656787634E0;9.509769440E0
1.221526705E2;-1.589749932E0;1.695094824E0;9.423578262E0
1.221576753E2;-1.551442742E0;1.656787634E0;9.375694275E0
1.221627107E2;-1.551442742E0;1.647210717E0;9.308655739E0
1.221677460E2;-1.561019540E0;1.666364431E0;9.337387085E0
1.221727508E2;-1.637633920E0;1.656787634E0;9.404424667E0
1.221777862E2;-1.541865945E0;1.628057122E0;9.385271072E0
1.221828215E2;-1.599326730E0;1.551442742E0;9.414001465E0
1.221878263E2;-1.628057122E0;1.675941229E0;9.442731857E0
1.221928616E2;-1.628057122E0;1.733402014E0;9.490615845E0
1.221978970E2;-1.666364431E0;1.704671621E0;9.375694275E0
1.222029018E2;-1.599326730E0;1.733402014E0;9.414001465E0
1.222079371E2;-1.628057122E0;1.838746905E0;9.433155060E0
1.222129725E2;-1.541865945E0;1.819593310E0;9.471462250E0
1.222180078E2;-1.580173135E0;1.762132406E0;9.538499832E0
1.222230126E2;-1.647210717E0;1.714248419E0;9.519346237E0
1.222280480E2;-1.647210717E0;1.752555609E0;9.538499832E0
1.222330833E2;-1.561019540E0;1.704671621E0;9.548076630E0
1.222380881E2;-1.723825216E0;1.714248419E0;9.567230225E0
1.222431234E2;-1.628057122E0;1.733402014E0;9.452308655E0
1.222481588E2;-1.695094824E0;1.656787634E0;9.490615845E0
1.222531636E2;-1.685518026E0;1.695094824E0;9.461885452E0
1.222581989E2;-1.628057122E0;1.733402014E0;9.423578262E0
1.222632343E2;-1.589749932E0;1.762132406E0;9.366117477E0
1.222682696E2;-1.742978811E0;1.704671621E0;9.394847870E0
1.222732744E2;-1.723825216E0;1.762132406E0;9.433155060E0
1.222783098E2;-1.647210717E0;1.781286120E0;9.404424667E0
1.222833451E2;-1.695094824E0;1.675941229E0;9.356540680E0
1.222883499E2;-1.752555609E0;1.733402014E0;9.394847870E0
1.222933852E2;-1.685518026E0;1.829170108E0;9.404424667E0
1.222984206E2;-1.666364431E0;1.848323703E0;9.394847870E0
1.223034254E2;-1.695094824E0;1.723825216E0;9.528923035E0
1.223084607E2;-1.666364431E0;1.800439715E0;9.643844604E0
1.223134961E2;-1.628057122E0;1.819593310E0;9.701305389E0
1.223185314E2;-1.704671621E0;1.752555609E0;9.701305389E0
1.223235362E2;-1.675941229E0;1.742978811E0;9.768342972E0
1.223285716E2;-1.637633920E0;1.733402014E0;9.816226959E0
1.223336069E2;-1.685518026E0;1.819593310E0;9.864110947E0
1.223386117E2;-1.675941229E0;1.848323703E0;9.720458984E0
1.223436470E2;-1.618480325E0;1.848323703E0;9.710882187E0
1.223486824E2;-1.608903527E0;1.810016513E0;9.615114212E0
1.223537177E2;-1.714248419E0;1.810016513E0;9.385271072E0
1.223587225E2;-1.733402014E0;1.857900500E0;9.356540680E0
1.223637579E2;-1.733402014E0;1.742978811E0;9.375694275E0
1.223687932E2;-1.704671621E0;1.790862918E0;9.385271072E0
1.223738285E2;-1.723825216E0;1.656787634E0;9.481039047E0
1.223788334E2;-1.742978811E0;1.762132406E0;9.605537415E0
1.223838687E2;-1.810016513E0;1.838746905E0;9.739612579E0
1.223889040E2;-1.781286120E0;1.810016513E0;9.682151794E0
1.223939089E2;-1.810016513E0;1.848323703E0;9.797073364E0
1.223989442E2;-1.857900500E0;1.857900500E0;9.787496567E0
1.224039795E2;-1.752555609E0;1.704671621E0;9.758766174E0
1.224090149E2;-1.857900500E0;1.723825216E0;9.739612579E0
1.224140197E2;-1.838746905E0;1.752555609E0;9.749189377E0
1.224190550E2;-1.771709204E0;1.742978811E0;9.662998199E0
1.224240903E2;-1.675941229E0;1.781286120E0;9.634267807E0
1.224290952E2;-1.685518026E0;1.810016513E0;9.557653427E0
1.224341305E2;-1.742978811E0;1.829170108E0;9.595960617E0
1.224391658E2;-1.800439715E0;1.838746905E0;9.500192642E0
1.224441707E2;-1.800439715E0;1.915361404E0;9.605537415E0
1.224492060E2;-1.790862918E0;1.867477298E0;9.605537415E0
1.224542413E2;-1.848323703E0;1.800439715E0;9.797073364E0
1.224592767E2;-1.848323703E0;1.848323703E0;9.854534149E0
1.224642815E2;-1.838746905E0;1.848323703E0;9.902418137E0
1.224693168E2;-1.905784607E0;1.905784607E0;9.873687744E0
1.224743522E2;-1.829170108E0;1.800439715E0;9.864110947E0
1.224793570E2;-1.819593310E0;1.848323703E0;9.749189377E0
1.224843923E2;-1.924938202E0;1.877054095E0;9.595960617E0
1.224894276E2;-1.857900500E0;1.934514999E0;9.595960617E0
1.224944325E2;-1.877054095E0;1.838746905E0;9.500192642E0
1.224994678E2;-1.934514999E0;1.800439715E0;9.442731857E0
1.225045031E2;-1.790862918E0;1.867477298E0;9.385271072E0
1.225095079E2;-1.752555609E0;1.733402014E0;9.433155060E0
1.225145433E2;-1.800439715E0;1.829170108E0;9.375694275E0
1.225195786E2;-1.762132406E0;1.771709204E0;9.452308655E0
1.225246140E2;-1.819593310E0;1.810016513E0;9.586383820E0
1.225296188E2;-1.829170108E0;1.838746905E0;9.653421402E0
1.225346541E2;-1.819593310E0;1.819593310E0;9.701305389E0
1.225396894E2;-1.819593310E0;1.924938202E0;9.730035782E0
1.225446943E2;-1.867477298E0;1.877054095E0;9.691728592E0
1.225497296E2;-1.810016513E0;1.905784607E0;9.710882187E0
1.225547649E2;-1.848323703E0;1.848323703E0;9.691728592E0
1.225597697E2;-1.867477298E0;1.819593310E0;9.825803757E0
1.225648051E2;-1.829170108E0;1.829170108E0;9.768342972E0
1.225698404E2;-1.800439715E0;1.771709204E0;9.653421402E0
1.225748452E2;-1.800439715E0;1.771709204E0;9.701305389E0
1.225798806E2;-1.896207690E0;1.771709204E0;9.682151794E0
1.225849159E2;-1.819593310E0;1.800439715E0;9.691728592E0
1.225899207E2;-1.886630893E0;1.819593310E0;9.730035782E0
1.225949561E2;-1.819593310E0;1.819593310E0;9.595960617E0
1.225999914E2;-1.905784607E0;1.819593310E0;9.605537415E0
1.226050267E2;-1.915361404E0;1.723825216E0;9.595960617E0
1.226100316E2;-1.934514999E0;1.810016513E0;9.634267807E0
1.226150669E2;-1.944091797E0;1.877054095E0;9.595960617E0
1.226201022E2;-1.905784607E0;1.829170108E0;9.528923035E0
1.226251070E2;-1.991975784E0;1.877054095E0;9.548076630E0
1.226301424E2;-1.924938202E0;1.953668594E0;9.385271072E0
1.226351777E2;-2.001552582E0;1.905784607E0;9.299078941E0
1.226401825E2;-1.915361404E0;1.857900500E0;9.366117477E0
1.226452179E2;-2.001552582E0;1.771709204E0;9.452308655E0
1.226502532E2;-1.991975784E0;1.762132406E0;9.500192642E0
1.226552580E2;-2.011129379E0;1.704671621E0;9.548076630E0
1.226602934E2;-1.953668594E0;1.656787634E0;9.710882187E0
1.226653287E2;-1.905784607E0;1.685518026E0;9.643844604E0
1.226703640E2;-1.944091797E0;1.762132406E0;9.624691010E0
1.226753688E2;-1.905784607E0;1.810016513E0;9.548076630E0
1.226804042E2;-1.838746905E0;1.800439715E0;9.519346237E0
1.226854395E2;-1.867477298E0;1.733402014E0;9.299078941E0
1.226904443E2;-1.905784607E0;1.790862918E0;9.318233490E0
1.226954797E2;-1.877054095E0;1.771709204E0;9.327810287E0
1.227005150E2;-1.905784607E0;1.704671621E0;9.481039047E0
1.227055503E2;-1.896207690E0;1.733402014E0;9.519346237E0
1.227105552E2;-1.924938202E0;1.666364431E0;9.643844604E0
1.227155905E2;-1.810016513E0;1.762132406E0;9.595960617E0
1.227206258E2;-1.829170108E0;1.714248419E0;9.634267807E0
1.227256612E2;-1.944091797E0;1.704671621E0;9.528923035E0
1.227306660E2;-1.857900500E0;1.656787634E0;9.567230225E0
1.227357013E2;-1.857900500E0;1.695094824E0;9.557653427E0
1.227407367E2;-1.810016513E0;1.714248419E0;9.548076630E0
1.227457415E2;-1.877054095E0;1.637633920E0;9.567230225E0
